timestamp,location,time,weekday,date,hour,minute,customer_id
2019-09-02 07:14:00,dairy,07:14:00,0.0,2019-09-02,7,14,0_18
2019-09-02 07:14:00,checkout,07:14:00,0.0,2019-09-02,7,14,0_20
2019-09-02 07:14:00,fruit,07:14:00,0.0,2019-09-02,7,14,0_23
2019-09-02 07:14:00,drinks,07:14:00,0.0,2019-09-02,7,14,0_24
2019-09-02 07:15:00,fruit,07:15:00,0.0,2019-09-02,7,15,0_13
2019-09-02 07:15:00,spices,07:15:00,0.0,2019-09-02,7,15,0_21
2019-09-02 07:15:00,dairy,07:15:00,0.0,2019-09-02,7,15,0_22
2019-09-02 07:15:00,checkout,07:15:00,0.0,2019-09-02,7,15,0_23
2019-09-02 07:16:00,checkout,07:16:00,0.0,2019-09-02,7,16,0_13
2019-09-02 07:16:00,checkout,07:16:00,0.0,2019-09-02,7,16,0_21
2019-09-02 07:16:00,spices,07:16:00,0.0,2019-09-02,7,16,0_25
2019-09-02 07:16:00,fruit,07:16:00,0.0,2019-09-02,7,16,0_26
2019-09-02 07:16:00,spices,07:16:00,0.0,2019-09-02,7,16,0_27
2019-09-02 07:16:00,drinks,07:16:00,0.0,2019-09-02,7,16,0_28
2019-09-02 07:16:00,drinks,07:16:00,0.0,2019-09-02,7,16,0_29
2019-09-02 07:17:00,checkout,07:17:00,0.0,2019-09-02,7,17,0_18
2019-09-02 07:17:00,checkout,07:17:00,0.0,2019-09-02,7,17,0_22
2019-09-02 07:17:00,dairy,07:17:00,0.0,2019-09-02,7,17,0_25
2019-09-02 07:17:00,spices,07:17:00,0.0,2019-09-02,7,17,0_30
2019-09-02 07:17:00,spices,07:17:00,0.0,2019-09-02,7,17,0_31
2019-09-02 07:17:00,drinks,07:17:00,0.0,2019-09-02,7,17,0_32
2019-09-02 07:17:00,fruit,07:17:00,0.0,2019-09-02,7,17,0_33
2019-09-02 07:17:00,spices,07:17:00,0.0,2019-09-02,7,17,0_34
2019-09-02 07:17:00,spices,07:17:00,0.0,2019-09-02,7,17,0_6
2019-09-02 07:18:00,spices,07:18:00,0.0,2019-09-02,7,18,0_25
2019-09-02 07:18:00,checkout,07:18:00,0.0,2019-09-02,7,18,0_29
2019-09-02 07:18:00,drinks,07:18:00,0.0,2019-09-02,7,18,0_30
2019-09-02 07:18:00,checkout,07:18:00,0.0,2019-09-02,7,18,0_31
2019-09-02 07:18:00,drinks,07:18:00,0.0,2019-09-02,7,18,0_34
2019-09-02 07:18:00,dairy,07:18:00,0.0,2019-09-02,7,18,0_35
2019-09-02 07:18:00,drinks,07:18:00,0.0,2019-09-02,7,18,0_6
2019-09-02 07:19:00,drinks,07:19:00,0.0,2019-09-02,7,19,0_25
2019-09-02 07:19:00,dairy,07:19:00,0.0,2019-09-02,7,19,0_27
2019-09-02 07:19:00,checkout,07:19:00,0.0,2019-09-02,7,19,0_28
2019-09-02 07:19:00,fruit,07:19:00,0.0,2019-09-02,7,19,0_30
2019-09-02 07:19:00,drinks,07:19:00,0.0,2019-09-02,7,19,0_35
2019-09-02 07:20:00,checkout,07:20:00,0.0,2019-09-02,7,20,0_19
2019-09-02 07:20:00,checkout,07:20:00,0.0,2019-09-02,7,20,0_24
2019-09-02 07:20:00,dairy,07:20:00,0.0,2019-09-02,7,20,0_26
2019-09-02 07:20:00,dairy,07:20:00,0.0,2019-09-02,7,20,0_30
2019-09-02 07:20:00,checkout,07:20:00,0.0,2019-09-02,7,20,0_32
2019-09-02 07:20:00,dairy,07:20:00,0.0,2019-09-02,7,20,0_33
2019-09-02 07:20:00,dairy,07:20:00,0.0,2019-09-02,7,20,0_36
2019-09-02 07:21:00,fruit,07:21:00,0.0,2019-09-02,7,21,0_30
2019-09-02 07:21:00,checkout,07:21:00,0.0,2019-09-02,7,21,0_36
2019-09-02 07:22:00,checkout,07:22:00,0.0,2019-09-02,7,22,0_17
2019-09-02 07:22:00,checkout,07:22:00,0.0,2019-09-02,7,22,0_25
2019-09-02 07:22:00,spices,07:22:00,0.0,2019-09-02,7,22,0_33
2019-09-02 07:22:00,checkout,07:22:00,0.0,2019-09-02,7,22,0_35
2019-09-02 07:22:00,fruit,07:22:00,0.0,2019-09-02,7,22,0_37
2019-09-02 07:22:00,fruit,07:22:00,0.0,2019-09-02,7,22,0_38
2019-09-02 07:23:00,checkout,07:23:00,0.0,2019-09-02,7,23,0_30
2019-09-02 07:23:00,dairy,07:23:00,0.0,2019-09-02,7,23,0_33
2019-09-02 07:24:00,checkout,07:24:00,0.0,2019-09-02,7,24,0_26
2019-09-02 07:24:00,drinks,07:24:00,0.0,2019-09-02,7,24,0_33
2019-09-02 07:25:00,spices,07:25:00,0.0,2019-09-02,7,25,0_34
2019-09-02 07:25:00,spices,07:25:00,0.0,2019-09-02,7,25,0_6
2019-09-02 07:26:00,spices,07:26:00,0.0,2019-09-02,7,26,0_33
2019-09-02 07:26:00,fruit,07:26:00,0.0,2019-09-02,7,26,0_34
2019-09-02 07:26:00,checkout,07:26:00,0.0,2019-09-02,7,26,0_37
2019-09-02 07:26:00,dairy,07:26:00,0.0,2019-09-02,7,26,0_38
2019-09-02 07:26:00,dairy,07:26:00,0.0,2019-09-02,7,26,0_39
2019-09-02 07:26:00,dairy,07:26:00,0.0,2019-09-02,7,26,0_40
2019-09-02 07:26:00,drinks,07:26:00,0.0,2019-09-02,7,26,0_41
2019-09-02 07:26:00,dairy,07:26:00,0.0,2019-09-02,7,26,0_42
2019-09-02 07:26:00,fruit,07:26:00,0.0,2019-09-02,7,26,0_43
2019-09-02 07:26:00,fruit,07:26:00,0.0,2019-09-02,7,26,0_44
2019-09-02 07:26:00,spices,07:26:00,0.0,2019-09-02,7,26,0_45
2019-09-02 07:26:00,fruit,07:26:00,0.0,2019-09-02,7,26,0_46
2019-09-02 07:26:00,dairy,07:26:00,0.0,2019-09-02,7,26,0_6
2019-09-02 07:27:00,drinks,07:27:00,0.0,2019-09-02,7,27,0_33
2019-09-02 07:27:00,checkout,07:27:00,0.0,2019-09-02,7,27,0_34
2019-09-02 07:27:00,checkout,07:27:00,0.0,2019-09-02,7,27,0_39
2019-09-02 07:27:00,dairy,07:27:00,0.0,2019-09-02,7,27,0_41
2019-09-02 07:27:00,checkout,07:27:00,0.0,2019-09-02,7,27,0_44
2019-09-02 07:27:00,dairy,07:27:00,0.0,2019-09-02,7,27,0_45
2019-09-02 07:27:00,checkout,07:27:00,0.0,2019-09-02,7,27,0_46
2019-09-02 07:27:00,drinks,07:27:00,0.0,2019-09-02,7,27,0_47
2019-09-02 07:27:00,drinks,07:27:00,0.0,2019-09-02,7,27,0_48
2019-09-02 07:27:00,spices,07:27:00,0.0,2019-09-02,7,27,0_49
2019-09-02 07:27:00,spices,07:27:00,0.0,2019-09-02,7,27,0_6
2019-09-02 07:28:00,spices,07:28:00,0.0,2019-09-02,7,28,0_41
2019-09-02 07:28:00,dairy,07:28:00,0.0,2019-09-02,7,28,0_43
2019-09-02 07:28:00,fruit,07:28:00,0.0,2019-09-02,7,28,0_47
2019-09-02 07:28:00,checkout,07:28:00,0.0,2019-09-02,7,28,0_48
2019-09-02 07:28:00,checkout,07:28:00,0.0,2019-09-02,7,28,0_49
2019-09-02 07:28:00,fruit,07:28:00,0.0,2019-09-02,7,28,0_50
2019-09-02 07:28:00,fruit,07:28:00,0.0,2019-09-02,7,28,0_51
2019-09-02 07:29:00,checkout,07:29:00,0.0,2019-09-02,7,29,0_38
2019-09-02 07:29:00,spices,07:29:00,0.0,2019-09-02,7,29,0_40
2019-09-02 07:29:00,drinks,07:29:00,0.0,2019-09-02,7,29,0_50
2019-09-02 07:29:00,drinks,07:29:00,0.0,2019-09-02,7,29,0_52
2019-09-02 07:29:00,fruit,07:29:00,0.0,2019-09-02,7,29,0_53
2019-09-02 07:29:00,checkout,07:29:00,0.0,2019-09-02,7,29,0_6
2019-09-02 07:30:00,checkout,07:30:00,0.0,2019-09-02,7,30,0_40
2019-09-02 07:30:00,drinks,07:30:00,0.0,2019-09-02,7,30,0_41
2019-09-02 07:30:00,spices,07:30:00,0.0,2019-09-02,7,30,0_42
2019-09-02 07:30:00,fruit,07:30:00,0.0,2019-09-02,7,30,0_45
2019-09-02 07:30:00,spices,07:30:00,0.0,2019-09-02,7,30,0_54
2019-09-02 07:30:00,spices,07:30:00,0.0,2019-09-02,7,30,0_55
2019-09-02 07:30:00,fruit,07:30:00,0.0,2019-09-02,7,30,0_56
2019-09-02 07:30:00,fruit,07:30:00,0.0,2019-09-02,7,30,0_57
2019-09-02 07:30:00,drinks,07:30:00,0.0,2019-09-02,7,30,0_58
2019-09-02 07:30:00,dairy,07:30:00,0.0,2019-09-02,7,30,0_59
2019-09-02 07:31:00,drinks,07:31:00,0.0,2019-09-02,7,31,0_45
2019-09-02 07:31:00,spices,07:31:00,0.0,2019-09-02,7,31,0_50
2019-09-02 07:31:00,dairy,07:31:00,0.0,2019-09-02,7,31,0_51
2019-09-02 07:31:00,spices,07:31:00,0.0,2019-09-02,7,31,0_52
2019-09-02 07:31:00,dairy,07:31:00,0.0,2019-09-02,7,31,0_54
2019-09-02 07:31:00,checkout,07:31:00,0.0,2019-09-02,7,31,0_57
2019-09-02 07:32:00,fruit,07:32:00,0.0,2019-09-02,7,32,0_42
2019-09-02 07:32:00,dairy,07:32:00,0.0,2019-09-02,7,32,0_47
2019-09-02 07:32:00,checkout,07:32:00,0.0,2019-09-02,7,32,0_50
2019-09-02 07:32:00,checkout,07:32:00,0.0,2019-09-02,7,32,0_53
2019-09-02 07:32:00,dairy,07:32:00,0.0,2019-09-02,7,32,0_55
2019-09-02 07:32:00,checkout,07:32:00,0.0,2019-09-02,7,32,0_58
2019-09-02 07:33:00,checkout,07:33:00,0.0,2019-09-02,7,33,0_27
2019-09-02 07:33:00,checkout,07:33:00,0.0,2019-09-02,7,33,0_33
2019-09-02 07:33:00,checkout,07:33:00,0.0,2019-09-02,7,33,0_41
2019-09-02 07:33:00,dairy,07:33:00,0.0,2019-09-02,7,33,0_42
2019-09-02 07:33:00,checkout,07:33:00,0.0,2019-09-02,7,33,0_51
2019-09-02 07:33:00,fruit,07:33:00,0.0,2019-09-02,7,33,0_52
2019-09-02 07:33:00,dairy,07:33:00,0.0,2019-09-02,7,33,0_56
2019-09-02 07:33:00,fruit,07:33:00,0.0,2019-09-02,7,33,0_60
2019-09-02 07:33:00,spices,07:33:00,0.0,2019-09-02,7,33,0_61
2019-09-02 07:33:00,spices,07:33:00,0.0,2019-09-02,7,33,0_62
2019-09-02 07:34:00,fruit,07:34:00,0.0,2019-09-02,7,34,0_45
2019-09-02 07:34:00,spices,07:34:00,0.0,2019-09-02,7,34,0_56
2019-09-02 07:34:00,drinks,07:34:00,0.0,2019-09-02,7,34,0_61
2019-09-02 07:35:00,checkout,07:35:00,0.0,2019-09-02,7,35,0_55
2019-09-02 07:35:00,drinks,07:35:00,0.0,2019-09-02,7,35,0_56
2019-09-02 07:35:00,drinks,07:35:00,0.0,2019-09-02,7,35,0_59
2019-09-02 07:35:00,drinks,07:35:00,0.0,2019-09-02,7,35,0_60
2019-09-02 07:35:00,drinks,07:35:00,0.0,2019-09-02,7,35,0_62
2019-09-02 07:36:00,dairy,07:36:00,0.0,2019-09-02,7,36,0_45
2019-09-02 07:36:00,checkout,07:36:00,0.0,2019-09-02,7,36,0_47
2019-09-02 07:36:00,drinks,07:36:00,0.0,2019-09-02,7,36,0_52
2019-09-02 07:36:00,checkout,07:36:00,0.0,2019-09-02,7,36,0_60
2019-09-02 07:37:00,fruit,07:37:00,0.0,2019-09-02,7,37,0_52
2019-09-02 07:37:00,checkout,07:37:00,0.0,2019-09-02,7,37,0_54
2019-09-02 07:38:00,fruit,07:38:00,0.0,2019-09-02,7,38,0_59
2019-09-02 07:38:00,checkout,07:38:00,0.0,2019-09-02,7,38,0_62
2019-09-02 07:39:00,fruit,07:39:00,0.0,2019-09-02,7,39,0_43
2019-09-02 07:39:00,checkout,07:39:00,0.0,2019-09-02,7,39,0_52
2019-09-02 07:39:00,checkout,07:39:00,0.0,2019-09-02,7,39,0_59
2019-09-02 07:39:00,spices,07:39:00,0.0,2019-09-02,7,39,0_63
2019-09-02 07:40:00,checkout,07:40:00,0.0,2019-09-02,7,40,0_56
2019-09-02 07:40:00,drinks,07:40:00,0.0,2019-09-02,7,40,0_63
2019-09-02 07:40:00,drinks,07:40:00,0.0,2019-09-02,7,40,0_64
2019-09-02 07:40:00,drinks,07:40:00,0.0,2019-09-02,7,40,0_65
2019-09-02 07:40:00,spices,07:40:00,0.0,2019-09-02,7,40,0_66
2019-09-02 07:41:00,dairy,07:41:00,0.0,2019-09-02,7,41,0_43
2019-09-02 07:41:00,checkout,07:41:00,0.0,2019-09-02,7,41,0_61
2019-09-02 07:41:00,fruit,07:41:00,0.0,2019-09-02,7,41,0_63
2019-09-02 07:42:00,fruit,07:42:00,0.0,2019-09-02,7,42,0_64
2019-09-02 07:42:00,dairy,07:42:00,0.0,2019-09-02,7,42,0_67
2019-09-02 07:42:00,spices,07:42:00,0.0,2019-09-02,7,42,0_68
2019-09-02 07:42:00,fruit,07:42:00,0.0,2019-09-02,7,42,0_69
2019-09-02 07:42:00,spices,07:42:00,0.0,2019-09-02,7,42,0_70
2019-09-02 07:43:00,checkout,07:43:00,0.0,2019-09-02,7,43,0_43
2019-09-02 07:43:00,dairy,07:43:00,0.0,2019-09-02,7,43,0_63
2019-09-02 07:43:00,drinks,07:43:00,0.0,2019-09-02,7,43,0_64
2019-09-02 07:43:00,drinks,07:43:00,0.0,2019-09-02,7,43,0_66
2019-09-02 07:43:00,checkout,07:43:00,0.0,2019-09-02,7,43,0_69
2019-09-02 07:43:00,dairy,07:43:00,0.0,2019-09-02,7,43,0_71
2019-09-02 07:43:00,spices,07:43:00,0.0,2019-09-02,7,43,0_72
2019-09-02 07:43:00,dairy,07:43:00,0.0,2019-09-02,7,43,0_73
2019-09-02 07:43:00,spices,07:43:00,0.0,2019-09-02,7,43,0_74
2019-09-02 07:43:00,spices,07:43:00,0.0,2019-09-02,7,43,0_75
2019-09-02 07:44:00,checkout,07:44:00,0.0,2019-09-02,7,44,0_42
2019-09-02 07:44:00,fruit,07:44:00,0.0,2019-09-02,7,44,0_63
2019-09-02 07:44:00,spices,07:44:00,0.0,2019-09-02,7,44,0_67
2019-09-02 07:44:00,drinks,07:44:00,0.0,2019-09-02,7,44,0_70
2019-09-02 07:44:00,fruit,07:44:00,0.0,2019-09-02,7,44,0_71
2019-09-02 07:44:00,checkout,07:44:00,0.0,2019-09-02,7,44,0_73
2019-09-02 07:44:00,dairy,07:44:00,0.0,2019-09-02,7,44,0_75
2019-09-02 07:44:00,drinks,07:44:00,0.0,2019-09-02,7,44,0_76
2019-09-02 07:44:00,fruit,07:44:00,0.0,2019-09-02,7,44,0_77
2019-09-02 07:44:00,spices,07:44:00,0.0,2019-09-02,7,44,0_78
2019-09-02 07:44:00,dairy,07:44:00,0.0,2019-09-02,7,44,0_79
2019-09-02 07:45:00,checkout,07:45:00,0.0,2019-09-02,7,45,0_64
2019-09-02 07:45:00,spices,07:45:00,0.0,2019-09-02,7,45,0_66
2019-09-02 07:45:00,drinks,07:45:00,0.0,2019-09-02,7,45,0_68
2019-09-02 07:45:00,drinks,07:45:00,0.0,2019-09-02,7,45,0_72
2019-09-02 07:45:00,fruit,07:45:00,0.0,2019-09-02,7,45,0_74
2019-09-02 07:45:00,drinks,07:45:00,0.0,2019-09-02,7,45,0_75
2019-09-02 07:45:00,dairy,07:45:00,0.0,2019-09-02,7,45,0_78
2019-09-02 07:46:00,drinks,07:46:00,0.0,2019-09-02,7,46,0_63
2019-09-02 07:46:00,dairy,07:46:00,0.0,2019-09-02,7,46,0_65
2019-09-02 07:46:00,drinks,07:46:00,0.0,2019-09-02,7,46,0_67
2019-09-02 07:46:00,checkout,07:46:00,0.0,2019-09-02,7,46,0_74
2019-09-02 07:47:00,checkout,07:47:00,0.0,2019-09-02,7,47,0_65
2019-09-02 07:47:00,checkout,07:47:00,0.0,2019-09-02,7,47,0_66
2019-09-02 07:47:00,checkout,07:47:00,0.0,2019-09-02,7,47,0_70
2019-09-02 07:47:00,spices,07:47:00,0.0,2019-09-02,7,47,0_75
2019-09-02 07:47:00,dairy,07:47:00,0.0,2019-09-02,7,47,0_80
2019-09-02 07:47:00,drinks,07:47:00,0.0,2019-09-02,7,47,0_81
2019-09-02 07:47:00,drinks,07:47:00,0.0,2019-09-02,7,47,0_82
2019-09-02 07:47:00,fruit,07:47:00,0.0,2019-09-02,7,47,0_83
2019-09-02 07:48:00,checkout,07:48:00,0.0,2019-09-02,7,48,0_63
2019-09-02 07:48:00,checkout,07:48:00,0.0,2019-09-02,7,48,0_67
2019-09-02 07:48:00,fruit,07:48:00,0.0,2019-09-02,7,48,0_68
2019-09-02 07:48:00,drinks,07:48:00,0.0,2019-09-02,7,48,0_75
2019-09-02 07:48:00,checkout,07:48:00,0.0,2019-09-02,7,48,0_78
2019-09-02 07:48:00,drinks,07:48:00,0.0,2019-09-02,7,48,0_80
2019-09-02 07:48:00,fruit,07:48:00,0.0,2019-09-02,7,48,0_81
2019-09-02 07:48:00,dairy,07:48:00,0.0,2019-09-02,7,48,0_83
2019-09-02 07:48:00,fruit,07:48:00,0.0,2019-09-02,7,48,0_84
2019-09-02 07:48:00,drinks,07:48:00,0.0,2019-09-02,7,48,0_85
2019-09-02 07:49:00,dairy,07:49:00,0.0,2019-09-02,7,49,0_76
2019-09-02 07:49:00,checkout,07:49:00,0.0,2019-09-02,7,49,0_81
2019-09-02 07:49:00,checkout,07:49:00,0.0,2019-09-02,7,49,0_83
2019-09-02 07:49:00,spices,07:49:00,0.0,2019-09-02,7,49,0_85
2019-09-02 07:49:00,spices,07:49:00,0.0,2019-09-02,7,49,0_86
2019-09-02 07:49:00,drinks,07:49:00,0.0,2019-09-02,7,49,0_87
2019-09-02 07:49:00,dairy,07:49:00,0.0,2019-09-02,7,49,0_88
2019-09-02 07:49:00,drinks,07:49:00,0.0,2019-09-02,7,49,0_89
2019-09-02 07:49:00,spices,07:49:00,0.0,2019-09-02,7,49,0_90
2019-09-02 07:50:00,spices,07:50:00,0.0,2019-09-02,7,50,0_68
2019-09-02 07:50:00,checkout,07:50:00,0.0,2019-09-02,7,50,0_75
2019-09-02 07:50:00,drinks,07:50:00,0.0,2019-09-02,7,50,0_76
2019-09-02 07:50:00,drinks,07:50:00,0.0,2019-09-02,7,50,0_84
2019-09-02 07:50:00,checkout,07:50:00,0.0,2019-09-02,7,50,0_85
2019-09-02 07:50:00,drinks,07:50:00,0.0,2019-09-02,7,50,0_86
2019-09-02 07:50:00,checkout,07:50:00,0.0,2019-09-02,7,50,0_87
2019-09-02 07:50:00,checkout,07:50:00,0.0,2019-09-02,7,50,0_89
2019-09-02 07:50:00,checkout,07:50:00,0.0,2019-09-02,7,50,0_90
2019-09-02 07:51:00,checkout,07:51:00,0.0,2019-09-02,7,51,0_71
2019-09-02 07:51:00,checkout,07:51:00,0.0,2019-09-02,7,51,0_76
2019-09-02 07:51:00,spices,07:51:00,0.0,2019-09-02,7,51,0_86
2019-09-02 07:52:00,checkout,07:52:00,0.0,2019-09-02,7,52,0_68
2019-09-02 07:52:00,checkout,07:52:00,0.0,2019-09-02,7,52,0_72
2019-09-02 07:52:00,checkout,07:52:00,0.0,2019-09-02,7,52,0_77
2019-09-02 07:52:00,checkout,07:52:00,0.0,2019-09-02,7,52,0_82
2019-09-02 07:52:00,fruit,07:52:00,0.0,2019-09-02,7,52,0_91
2019-09-02 07:52:00,dairy,07:52:00,0.0,2019-09-02,7,52,0_92
2019-09-02 07:52:00,dairy,07:52:00,0.0,2019-09-02,7,52,0_93
2019-09-02 07:52:00,drinks,07:52:00,0.0,2019-09-02,7,52,0_94
2019-09-02 07:53:00,drinks,07:53:00,0.0,2019-09-02,7,53,0_79
2019-09-02 07:53:00,spices,07:53:00,0.0,2019-09-02,7,53,0_80
2019-09-02 07:53:00,fruit,07:53:00,0.0,2019-09-02,7,53,0_86
2019-09-02 07:53:00,checkout,07:53:00,0.0,2019-09-02,7,53,0_93
2019-09-02 07:53:00,dairy,07:53:00,0.0,2019-09-02,7,53,0_94
2019-09-02 07:53:00,drinks,07:53:00,0.0,2019-09-02,7,53,0_95
2019-09-02 07:53:00,dairy,07:53:00,0.0,2019-09-02,7,53,0_96
2019-09-02 07:54:00,checkout,07:54:00,0.0,2019-09-02,7,54,0_79
2019-09-02 07:54:00,dairy,07:54:00,0.0,2019-09-02,7,54,0_80
2019-09-02 07:54:00,spices,07:54:00,0.0,2019-09-02,7,54,0_84
2019-09-02 07:54:00,checkout,07:54:00,0.0,2019-09-02,7,54,0_94
2019-09-02 07:54:00,checkout,07:54:00,0.0,2019-09-02,7,54,0_96
2019-09-02 07:54:00,fruit,07:54:00,0.0,2019-09-02,7,54,0_97
2019-09-02 07:55:00,checkout,07:55:00,0.0,2019-09-02,7,55,0_45
2019-09-02 07:55:00,dairy,07:55:00,0.0,2019-09-02,7,55,0_84
2019-09-02 07:55:00,dairy,07:55:00,0.0,2019-09-02,7,55,0_86
2019-09-02 07:56:00,drinks,07:56:00,0.0,2019-09-02,7,56,0_100
2019-09-02 07:56:00,fruit,07:56:00,0.0,2019-09-02,7,56,0_101
2019-09-02 07:56:00,dairy,07:56:00,0.0,2019-09-02,7,56,0_102
2019-09-02 07:56:00,dairy,07:56:00,0.0,2019-09-02,7,56,0_91
2019-09-02 07:56:00,dairy,07:56:00,0.0,2019-09-02,7,56,0_98
2019-09-02 07:56:00,dairy,07:56:00,0.0,2019-09-02,7,56,0_99
2019-09-02 07:57:00,fruit,07:57:00,0.0,2019-09-02,7,57,0_86
2019-09-02 07:57:00,checkout,07:57:00,0.0,2019-09-02,7,57,0_88
2019-09-02 07:57:00,checkout,07:57:00,0.0,2019-09-02,7,57,0_92
2019-09-02 07:57:00,fruit,07:57:00,0.0,2019-09-02,7,57,0_95
2019-09-02 07:57:00,drinks,07:57:00,0.0,2019-09-02,7,57,0_98
2019-09-02 07:58:00,fruit,07:58:00,0.0,2019-09-02,7,58,0_98
2019-09-02 07:58:00,drinks,07:58:00,0.0,2019-09-02,7,58,0_99
2019-09-02 07:59:00,fruit,07:59:00,0.0,2019-09-02,7,59,0_80
2019-09-02 07:59:00,checkout,07:59:00,0.0,2019-09-02,7,59,0_91
2019-09-02 07:59:00,drinks,07:59:00,0.0,2019-09-02,7,59,0_98
2019-09-02 08:00:00,checkout,08:00:00,0.0,2019-09-02,8,0,0_101
2019-09-02 08:00:00,checkout,08:00:00,0.0,2019-09-02,8,0,0_98
2019-09-02 08:00:00,spices,08:00:00,0.0,2019-09-02,8,0,0_99
2019-09-02 08:01:00,checkout,08:01:00,0.0,2019-09-02,8,1,0_102
2019-09-02 08:01:00,drinks,08:01:00,0.0,2019-09-02,8,1,0_84
2019-09-02 08:01:00,spices,08:01:00,0.0,2019-09-02,8,1,0_86
2019-09-02 08:01:00,checkout,08:01:00,0.0,2019-09-02,8,1,0_97
2019-09-02 08:01:00,drinks,08:01:00,0.0,2019-09-02,8,1,0_99
2019-09-02 08:02:00,dairy,08:02:00,0.0,2019-09-02,8,2,0_103
2019-09-02 08:02:00,fruit,08:02:00,0.0,2019-09-02,8,2,0_104
2019-09-02 08:02:00,fruit,08:02:00,0.0,2019-09-02,8,2,0_105
2019-09-02 08:02:00,checkout,08:02:00,0.0,2019-09-02,8,2,0_80
2019-09-02 08:02:00,checkout,08:02:00,0.0,2019-09-02,8,2,0_84
2019-09-02 08:02:00,spices,08:02:00,0.0,2019-09-02,8,2,0_95
2019-09-02 08:03:00,checkout,08:03:00,0.0,2019-09-02,8,3,0_100
2019-09-02 08:03:00,checkout,08:03:00,0.0,2019-09-02,8,3,0_105
